function	size	time
solve	483	0.000811
lu	483	0.180328
solve	483	0.000797
lu	483	0.175935
solve	483	0.000813
lu	483	0.173623
solve	483	0.000826
lu	484	0.176708
solve	484	0.000805
lu	484	0.176258
solve	484	0.000800
lu	484	0.184181
solve	484	0.000829
lu	484	0.177541
solve	484	0.000821
lu	484	0.172923
solve	484	0.000790
lu	484	0.177610
solve	484	0.000845
lu	484	0.175379
solve	484	0.000838
lu	484	0.178027
solve	484	0.000813
lu	484	0.185298
solve	484	0.000812
lu	484	0.176421
solve	484	0.000817
lu	485	0.179643
solve	485	0.000858
lu	485	0.177328
solve	485	0.000836
lu	485	0.188102
solve	485	0.000810
lu	485	0.188304
solve	485	0.000821
lu	485	0.176948
solve	485	0.000832
lu	485	0.180186
solve	485	0.000814
lu	485	0.180068
solve	485	0.000876
lu	485	0.183840
solve	485	0.000851
lu	485	0.176141
solve	485	0.001176
lu	485	0.197252
solve	485	0.000814
lu	486	0.186211
solve	486	0.000800
lu	486	0.186282
solve	486	0.000968
lu	486	0.184040
solve	486	0.000822
lu	486	0.183037
solve	486	0.000862
lu	486	0.192408
solve	486	0.000821
lu	486	0.183798
solve	486	0.000809
lu	486	0.182305
solve	486	0.000815
lu	486	0.183149
solve	486	0.000837
lu	486	0.180331
solve	486	0.000811
lu	486	0.204341
solve	486	0.001027
lu	487	0.186158
solve	487	0.000840
lu	487	0.184375
solve	487	0.000828
lu	487	0.189559
solve	487	0.000824
lu	487	0.184755
solve	487	0.000833
lu	487	0.201400
solve	487	0.000992
lu	487	0.188388
solve	487	0.000840
lu	487	0.175992
solve	487	0.000842
lu	487	0.184366
solve	487	0.000940
lu	487	0.197649
solve	487	0.000854
lu	487	0.189766
solve	487	0.000999
lu	488	0.183974
solve	488	0.000836
lu	488	0.189228
solve	488	0.000834
lu	488	0.185039
solve	488	0.000860
lu	488	0.182658
solve	488	0.000825
lu	488	0.183883
solve	488	0.000877
lu	488	0.196792
solve	488	0.000827
lu	488	0.187217
solve	488	0.000816
lu	488	0.184486
solve	488	0.000979
lu	488	0.184327
solve	488	0.000950
lu	488	0.183937
solve	488	0.000829
lu	489	0.198794
solve	489	0.000884
lu	489	0.186465
solve	489	0.000826
lu	489	0.187294
solve	489	0.000818
lu	489	0.191669
solve	489	0.000830
lu	489	0.196193
solve	489	0.000885
lu	489	0.207234
solve	489	0.000824
lu	489	0.179587
solve	489	0.000824
lu	489	0.182787
solve	489	0.001402
lu	489	0.184551
solve	489	0.000872
lu	489	0.182563
solve	489	0.000826
lu	490	0.198747
solve	490	0.000848
lu	490	0.184968
solve	490	0.000989
lu	490	0.191954
solve	490	0.000914
lu	490	0.195067
solve	490	0.000849
lu	490	0.194602
solve	490	0.000836
lu	490	0.196122
solve	490	0.000861
lu	490	0.195940
solve	490	0.000847
lu	490	0.187272
solve	490	0.000891
lu	490	0.199543
solve	490	0.000877
lu	490	0.188900
solve	490	0.000893
lu	491	0.205590
solve	491	0.000893
lu	491	0.192127
solve	491	0.000846
lu	491	0.192290
solve	491	0.000996
lu	491	0.202979
solve	491	0.000842
lu	491	0.197165
solve	491	0.000991
lu	491	0.194710
solve	491	0.000886
lu	491	0.194046
solve	491	0.000845
lu	491	0.189858
solve	491	0.000829
lu	491	0.190966
solve	491	0.000843
lu	491	0.196788
solve	491	0.001064
lu	492	0.209629
solve	492	0.000840
lu	492	0.195823
solve	492	0.000832
lu	492	0.194962
solve	492	0.000922
lu	492	0.188560
solve	492	0.000831
lu	492	0.186656
solve	492	0.000830
lu	492	0.198568
solve	492	0.000874
lu	492	0.191752
solve	492	0.000833
lu	492	0.189186
solve	492	0.000844
lu	492	0.195677
solve	492	0.000932
lu	492	0.192127
solve	492	0.000847
lu	493	0.209684
solve	493	0.000847
lu	493	0.196155
solve	493	0.000851
lu	493	0.194101
solve	493	0.000838
lu	493	0.202416
solve	493	0.000839
lu	493	0.195430
solve	493	0.000845
lu	493	0.212177
solve	493	0.000994
lu	493	0.196375
solve	493	0.000833
lu	493	0.191551
solve	493	0.000909
lu	493	0.191663
solve	493	0.000836
lu	493	0.196025
solve	493	0.000838
lu	494	0.210445
solve	494	0.001007
lu	494	0.197567
solve	494	0.000824
lu	494	0.190150
solve	494	0.000849
lu	494	0.195966
solve	494	0.000849
lu	494	0.196452
solve	494	0.000853
lu	494	0.217747
solve	494	0.000844
lu	494	0.197382
solve	494	0.000849
lu	494	0.191258
solve	494	0.000830
lu	494	0.190514
solve	494	0.000839
lu	494	0.191860
solve	494	0.000939
lu	495	0.211915
solve	495	0.000843
lu	495	0.193884
solve	495	0.000840
lu	495	0.198111
solve	495	0.000852
lu	495	0.198537
solve	495	0.000865
lu	495	0.193171
solve	495	0.000843
lu	495	0.202892
solve	495	0.000861
lu	495	0.191769
solve	495	0.000956
lu	495	0.188339
solve	495	0.000869
lu	495	0.192652
solve	495	0.000874
lu	495	0.190506
solve	495	0.000862
lu	496	0.219313
solve	496	0.000851
lu	496	0.198027
solve	496	0.000863
lu	496	0.195588
solve	496	0.001003
lu	496	0.204921
solve	496	0.000963
lu	496	0.208550
solve	496	0.000949
lu	496	0.216805
solve	496	0.000859
lu	496	0.204870
solve	496	0.000849
lu	496	0.199330
solve	496	0.000855
lu	496	0.206933
solve	496	0.000871
lu	496	0.212478
solve	496	0.000927
lu	497	0.199492
solve	497	0.000864
lu	497	0.196832
solve	497	0.000858
lu	497	0.197065
solve	497	0.000850
lu	497	0.199012
solve	497	0.000845
lu	497	0.201070
solve	497	0.000869
lu	497	0.195555
solve	497	0.000871
lu	497	0.196725
solve	497	0.000848
lu	497	0.197426
solve	497	0.000878
lu	497	0.199382
solve	497	0.000868
lu	497	0.206977
solve	497	0.000869
lu	498	0.202477
solve	498	0.000877
lu	498	0.195897
solve	498	0.000873
lu	498	0.196203
solve	498	0.000900
lu	498	0.202906
solve	498	0.000856
lu	498	0.205849
solve	498	0.000880
lu	498	0.193668
solve	498	0.000845
lu	498	0.195150
solve	498	0.001034
lu	498	0.195483
solve	498	0.000862
lu	498	0.196589
solve	498	0.000861
lu	498	0.209723
solve	498	0.000857
lu	499	0.197714
solve	499	0.000868
lu	499	0.197351
solve	499	0.000863
lu	499	0.204963
solve	499	0.000879
lu	499	0.200514
solve	499	0.000903
lu	499	0.218725
solve	499	0.000852
lu	499	0.195688
solve	499	0.000883
lu	499	0.206902
solve	499	0.001057
lu	499	0.211463
solve	499	0.000867
lu	499	0.204299
solve	499	0.000937
lu	499	0.203867
solve	499	0.000860
lu	500	0.199259
solve	500	0.000909
lu	500	0.203763
solve	500	0.000871
lu	500	0.207355
solve	500	0.001024
lu	500	0.208441
solve	500	0.000880
lu	500	0.195145
solve	500	0.000865
lu	500	0.196503
solve	500	0.000855
lu	500	0.198368
solve	500	0.000860
lu	500	0.194500
solve	500	0.000880
lu	500	0.204656
solve	500	0.000877
lu	500	0.194600
solve	500	0.000857
lu	501	0.200098
solve	501	0.000875
lu	501	0.196875
solve	501	0.000852
lu	501	0.199797
solve	501	0.000861
lu	501	0.201283
solve	501	0.000926
lu	501	0.198432
solve	501	0.000869
lu	501	0.197757
solve	501	0.000877
lu	501	0.201053
solve	501	0.000875
lu	501	0.198547
solve	501	0.000864
lu	501	0.229918
solve	501	0.000870
lu	501	0.200472
solve	501	0.000865
lu	502	0.199797
solve	502	0.000880
lu	502	0.200893
solve	502	0.000880
lu	502	0.199893
solve	502	0.000878
lu	502	0.258842
solve	502	0.000864
lu	502	0.203829
solve	502	0.000881
lu	502	0.204109
solve	502	0.000875
lu	502	0.204742
solve	502	0.000882
lu	502	0.223449
solve	502	0.001140
lu	502	0.210960
solve	502	0.000898
lu	502	0.197332
solve	502	0.000882
lu	503	0.204808
solve	503	0.000889
lu	503	0.204739
solve	503	0.000881
lu	503	0.203097
solve	503	0.001008
lu	503	0.201096
solve	503	0.000876
lu	503	0.199034
solve	503	0.000895
lu	503	0.197197
solve	503	0.000910
lu	503	0.201255
solve	503	0.000877
lu	503	0.226122
solve	503	0.001020
lu	503	0.207798
solve	503	0.000870
lu	503	0.227172
solve	503	0.000879
lu	504	0.203618
solve	504	0.000896
lu	504	0.222181
solve	504	0.000966
lu	504	0.212116
solve	504	0.000894
lu	504	0.198826
solve	504	0.000883
lu	504	0.202534
solve	504	0.000889
lu	504	0.201686
solve	504	0.000880
lu	504	0.228743
solve	504	0.000893
lu	504	0.207098
solve	504	0.000894
lu	504	0.214311
solve	504	0.000917
lu	504	0.213815
solve	504	0.000897
lu	505	0.244102
solve	505	0.000891
lu	505	0.208512
solve	505	0.000916
lu	505	0.206623
solve	505	0.000882
lu	505	0.206101
solve	505	0.000954
lu	505	0.212489
solve	505	0.000889
lu	505	0.224918
solve	505	0.000895
lu	505	0.213315
solve	505	0.000887
lu	505	0.205649
solve	505	0.000884
lu	505	0.217449
solve	505	0.000959
lu	505	0.204928
solve	505	0.000906
lu	506	0.233883
solve	506	0.000887
lu	506	0.216080
solve	506	0.000888
lu	506	0.212409
solve	506	0.000898
lu	506	0.220048
solve	506	0.000906
lu	506	0.227195
solve	506	0.001030
lu	506	0.203464
solve	506	0.000882
lu	506	0.207884
solve	506	0.000883
lu	506	0.211922
solve	506	0.001661
lu	506	0.206025
solve	506	0.000898
lu	506	0.229222
solve	506	0.000881
lu	507	0.206166
solve	507	0.000897
lu	507	0.202457
solve	507	0.001070
lu	507	0.221941
solve	507	0.000999
lu	507	0.224571
solve	507	0.000962
lu	507	0.225897
solve	507	0.000906
lu	507	0.208371
solve	507	0.000903
lu	507	0.200667
solve	507	0.000929
lu	507	0.216494
solve	507	0.001131
lu	507	0.227490
solve	507	0.000893
lu	507	0.208116
solve	507	0.000885
lu	508	0.209277
solve	508	0.000905
lu	508	0.215705
solve	508	0.001014
lu	508	0.215670
solve	508	0.000954
lu	508	0.214134
solve	508	0.000989
lu	508	0.212097
solve	508	0.000893
lu	508	0.202833
solve	508	0.000885
lu	508	0.203923
solve	508	0.000888
lu	508	0.216241
solve	508	0.000960
lu	508	0.207595
solve	508	0.000974
lu	508	0.207124
solve	508	0.000892
lu	509	0.208633
solve	509	0.000925
lu	509	0.209134
solve	509	0.000889
lu	509	0.227652
solve	509	0.000899
lu	509	0.220106
solve	509	0.000913
lu	509	0.214114
solve	509	0.000930
lu	509	0.218527
solve	509	0.001071
lu	509	0.224422
solve	509	0.001125
lu	509	0.217902
solve	509	0.000903
lu	509	0.212985
solve	509	0.000897
lu	509	0.223207
solve	509	0.000963
lu	510	0.224831
solve	510	0.001103
lu	510	0.214795
solve	510	0.000907
lu	510	0.209682
solve	510	0.000902
lu	510	0.208108
solve	510	0.000907
lu	510	0.207070
solve	510	0.000902
lu	510	0.222594
solve	510	0.000907
lu	510	0.209803
solve	510	0.000894
lu	510	0.209238
solve	510	0.001024
lu	510	0.210361
solve	510	0.000911
lu	510	0.210670
solve	510	0.000902
lu	511	0.245939
solve	511	0.000919
lu	511	0.223374
solve	511	0.000908
lu	511	0.219071
solve	511	0.000929
lu	511	0.225670
solve	511	0.000933
lu	511	0.227860
solve	511	0.000921
lu	511	0.219640
solve	511	0.000911
lu	511	0.209708
solve	511	0.000905
lu	511	0.215687
solve	511	0.000969
lu	511	0.210042
solve	511	0.000989
lu	511	0.215063
solve	511	0.000923
lu	512	0.228133
solve	512	0.000930
lu	512	0.236374
solve	512	0.000944
lu	512	0.222890
solve	512	0.000998
lu	512	0.214692
solve	512	0.000954
lu	512	0.226120
solve	512	0.000933
lu	512	0.221809
solve	512	0.001230
lu	512	0.209770
solve	512	0.000914
lu	512	0.219150
solve	512	0.000953
lu	512	0.240651
solve	512	0.000996
lu	512	0.231873
solve	512	0.000941
lu	513	0.216762
solve	513	0.000911
lu	513	0.218149
solve	513	0.000915
lu	513	0.224061
solve	513	0.000930
lu	513	0.213851
solve	513	0.000898
lu	513	0.214205
solve	513	0.000906
lu	513	0.215044
solve	513	0.000901
lu	513	0.231261
solve	513	0.001276
lu	513	0.215016
solve	513	0.000905
lu	513	0.211923
solve	513	0.000952
lu	513	0.218194
solve	513	0.000927
lu	514	0.215606
solve	514	0.000921
lu	514	0.245793
solve	514	0.000915
lu	514	0.228434
solve	514	0.000910
lu	514	0.219402
solve	514	0.000909
lu	514	0.228250
solve	514	0.001146
lu	514	0.233992
solve	514	0.000921
lu	514	0.227047
solve	514	0.000903
lu	514	0.218036
solve	514	0.000920
lu	514	0.210923
solve	514	0.000930
lu	514	0.226484
solve	514	0.000918
lu	515	0.216304
solve	515	0.000934
lu	515	0.211995
solve	515	0.000929
lu	515	0.216441
solve	515	0.001004
lu	515	0.213623
solve	515	0.000922
lu	515	0.236639
solve	515	0.000926
lu	515	0.215062
solve	515	0.000932
lu	515	0.209005
solve	515	0.000929
lu	515	0.212870
solve	515	0.000922
lu	515	0.230181
solve	515	0.001229
lu	515	0.224668
solve	515	0.000924
lu	516	0.217406
solve	516	0.001055
lu	516	0.219055
solve	516	0.000926
lu	516	0.231798
solve	516	0.001091
lu	516	0.241699
solve	516	0.000916
lu	516	0.225429
solve	516	0.000918
lu	516	0.239018
solve	516	0.000954
lu	516	0.213233
solve	516	0.000932
lu	516	0.227168
solve	516	0.000929
lu	516	0.215618
solve	516	0.000932
lu	516	0.216994
solve	516	0.001197
lu	517	0.214157
solve	517	0.001004
lu	517	0.222864
solve	517	0.000927
lu	517	0.233372
solve	517	0.000927
lu	517	0.215009
solve	517	0.000937
lu	517	0.218604
solve	517	0.000928
lu	517	0.226071
solve	517	0.000955
lu	517	0.233166
solve	517	0.000918
lu	517	0.220322
solve	517	0.000919
lu	517	0.210268
solve	517	0.000948
lu	517	0.220526
solve	517	0.000927
lu	518	0.224875
solve	518	0.000950
lu	518	0.222902
solve	518	0.001019
lu	518	0.226003
solve	518	0.000931
lu	518	0.220121
solve	518	0.000940
lu	518	0.225996
solve	518	0.001136
lu	518	0.229668
solve	518	0.001025
lu	518	0.220262
solve	518	0.000949
lu	518	0.221621
solve	518	0.000939
lu	518	0.216303
solve	518	0.000925
lu	518	0.242949
solve	518	0.000934
lu	519	0.238293
solve	519	0.000968
lu	519	0.238719
solve	519	0.000952
lu	519	0.238987
solve	519	0.000966
lu	519	0.257716
solve	519	0.000942
lu	519	0.241062
solve	519	0.000932
lu	519	0.239583
solve	519	0.000939
lu	519	0.223492
solve	519	0.000947
lu	519	0.251017
solve	519	0.001009
lu	519	0.245288
solve	519	0.000945
lu	519	0.222705
solve	519	0.000936
lu	520	0.231055
solve	520	0.000933
lu	520	0.235846
solve	520	0.001123
lu	520	0.247805
solve	520	0.000977
lu	520	0.253219
solve	520	0.000950
lu	520	0.237751
solve	520	0.000934
lu	520	0.244947
solve	520	0.000952
lu	520	0.230398
solve	520	0.000943
lu	520	0.219265
solve	520	0.000942
lu	520	0.219363
solve	520	0.000987
lu	520	0.227020
solve	520	0.001151
lu	521	0.246307
solve	521	0.000922
lu	521	0.224823
solve	521	0.000952
lu	521	0.230279
solve	521	0.000965
lu	521	0.223782
solve	521	0.000933
lu	521	0.226883
solve	521	0.000936
lu	521	0.239426
solve	521	0.000952
lu	521	0.230385
solve	521	0.000969
lu	521	0.222283
solve	521	0.000934
lu	521	0.264364
solve	521	0.000937
lu	521	0.222195
solve	521	0.000967
lu	522	0.221078
solve	522	0.001347
lu	522	0.230790
solve	522	0.000958
lu	522	0.251253
solve	522	0.000966
lu	522	0.222257
solve	522	0.000939
lu	522	0.228091
solve	522	0.000957
lu	522	0.228770
solve	522	0.000951
lu	522	0.233246
solve	522	0.000952
lu	522	0.238991
solve	522	0.000957
lu	522	0.223188
solve	522	0.000941
lu	522	0.223489
solve	522	0.000984
lu	523	0.234458
solve	523	0.001123
lu	523	0.230664
solve	523	0.000929
lu	523	0.227080
solve	523	0.000940
lu	523	0.229971
solve	523	0.000942
lu	523	0.241387
solve	523	0.000949
lu	523	0.246268
solve	523	0.000940
lu	523	0.232295
solve	523	0.000953
lu	523	0.238437
solve	523	0.000943
lu	523	0.235981
solve	523	0.001046
lu	523	0.259350
solve	523	0.000948
lu	524	0.227942
solve	524	0.000954
lu	524	0.230108
solve	524	0.000953
lu	524	0.234938
solve	524	0.000935
lu	524	0.245455
solve	524	0.000951
lu	524	0.231659
solve	524	0.000942
lu	524	0.257993
solve	524	0.000951
lu	524	0.254932
solve	524	0.000999
lu	524	0.243406
solve	524	0.000951
lu	524	0.227884
solve	524	0.001122
lu	524	0.242328
solve	524	0.000950
lu	525	0.232968
solve	525	0.001039
lu	525	0.237656
solve	525	0.000986
lu	525	0.231014
solve	525	0.000963
lu	525	0.223094
solve	525	0.000971
lu	525	0.235909
solve	525	0.000974
lu	525	0.244474
solve	525	0.000999
lu	525	0.228470
solve	525	0.000983
lu	525	0.220834
solve	525	0.000950
lu	525	0.237936
solve	525	0.000961
lu	525	0.246765
solve	525	0.000963
lu	526	0.238158
solve	526	0.000937
lu	526	0.239757
solve	526	0.000968
lu	526	0.229148
solve	526	0.000958
lu	526	0.230136
solve	526	0.000995
lu	526	0.257474
solve	526	0.000960
lu	526	0.250096
solve	526	0.000950
lu	526	0.232376
solve	526	0.001074
lu	526	0.228157
solve	526	0.001001
lu	526	0.238697
solve	526	0.000948
lu	526	0.224068
solve	526	0.000964
lu	527	0.238845
solve	527	0.001023
lu	527	0.243960
solve	527	0.000978
lu	527	0.263614
solve	527	0.000986
lu	527	0.239437
solve	527	0.001141
lu	527	0.237735
solve	527	0.000956
lu	527	0.237593
solve	527	0.000965
lu	527	0.253071
solve	527	0.000978
lu	527	0.232121
solve	527	0.000968
lu	527	0.240057
solve	527	0.000993
lu	527	0.237465
solve	527	0.000980
lu	528	0.266806
solve	528	0.001011
lu	528	0.262769
solve	528	0.000970
lu	528	0.236642
solve	528	0.001051
lu	528	0.267946
solve	528	0.001335
lu	528	0.302792
solve	528	0.000975
lu	528	0.250061
solve	528	0.000986
lu	528	0.394804
solve	528	0.000973
lu	528	0.256156
solve	528	0.000968
lu	528	0.245595
solve	528	0.001000
lu	528	0.322991
solve	528	0.000976
lu	529	0.236101
solve	529	0.001062
lu	529	0.234734
solve	529	0.001016
lu	529	0.243533
solve	529	0.000968
lu	529	0.251388
solve	529	0.000971
lu	529	0.239018
solve	529	0.000982
lu	529	0.233649
solve	529	0.001146
lu	529	0.228683
solve	529	0.000990
lu	529	0.236975
solve	529	0.000989
lu	529	0.243060
solve	529	0.000996
lu	529	0.261933
solve	529	0.000969
lu	530	0.234202
solve	530	0.000971
lu	530	0.235828
solve	530	0.001029
lu	530	0.237497
solve	530	0.001035
lu	530	0.247422
solve	530	0.000970
lu	530	0.231484
solve	530	0.000973
lu	530	0.243958
solve	530	0.000988
lu	530	0.240678
solve	530	0.001085
lu	530	0.259698
solve	530	0.000972
lu	530	0.236708
solve	530	0.001013
lu	530	0.236765
solve	530	0.000983
lu	531	0.234736
solve	531	0.000992
lu	531	0.242273
solve	531	0.000980
lu	531	0.253757
solve	531	0.000993
lu	531	0.229594
solve	531	0.000993
lu	531	0.247220
solve	531	0.000982
lu	531	0.243776
solve	531	0.000978
lu	531	0.256038
solve	531	0.000988
lu	531	0.260851
solve	531	0.000985
lu	531	0.238854
solve	531	0.000988
lu	531	0.264035
solve	531	0.000969
lu	532	0.240261
solve	532	0.000992
lu	532	0.242779
solve	532	0.000997
lu	532	0.237670
solve	532	0.001017
lu	532	0.249121
solve	532	0.000979
lu	532	0.244823
solve	532	0.000973
lu	532	0.243401
solve	532	0.000989
lu	532	0.231118
solve	532	0.000989
lu	532	0.248935
solve	532	0.001316
lu	532	0.287337
solve	532	0.001051
lu	532	0.241938
solve	532	0.000980
lu	533	0.249768
solve	533	0.001049
lu	533	0.249075
solve	533	0.000981
lu	533	0.233744
solve	533	0.000989
lu	533	0.247715
solve	533	0.000990
lu	533	0.264192
solve	533	0.000994
lu	533	0.236398
solve	533	0.000975
lu	533	0.247254
solve	533	0.000986
lu	533	0.247940
solve	533	0.001022
lu	533	0.241230
solve	533	0.001033
lu	533	0.237297
solve	533	0.001004
lu	534	0.236502
solve	534	0.000975
lu	534	0.237497
solve	534	0.001002
lu	534	0.243124
solve	534	0.001318
lu	534	0.278000
solve	534	0.001332
lu	534	0.258989
solve	534	0.000984
lu	534	0.256114
solve	534	0.000995
lu	534	0.275129
solve	534	0.001008
lu	534	0.238189
solve	534	0.000997
lu	534	0.243263
solve	534	0.000999
lu	534	0.244329
solve	534	0.000985
lu	535	0.253766
solve	535	0.001011
lu	535	0.246476
solve	535	0.001007
lu	535	0.239836
solve	535	0.001066
lu	535	0.242691
solve	535	0.001065
lu	535	0.255026
solve	535	0.001000
lu	535	0.241502
solve	535	0.000995
lu	535	0.263778
solve	535	0.001076
lu	535	0.250716
solve	535	0.001095
lu	535	0.270297
solve	535	0.001018
lu	535	0.251958
solve	535	0.000995
lu	536	0.264685
solve	536	0.001005
lu	536	0.251240
solve	536	0.000988
lu	536	0.255708
solve	536	0.001017
lu	536	0.246877
solve	536	0.000998
lu	536	0.266582
solve	536	0.001001
lu	536	0.243035
solve	536	0.001040
lu	536	0.267961
solve	536	0.001005
lu	536	0.247378
solve	536	0.001041
lu	536	0.262332
solve	536	0.001002
lu	536	0.252798
solve	536	0.001066
lu	537	0.248524
solve	537	0.001029
lu	537	0.238175
solve	537	0.001131
lu	537	0.246951
solve	537	0.001006
lu	537	0.259658
solve	537	0.001165
lu	537	0.248060
solve	537	0.001157
lu	537	0.243846
solve	537	0.001024
lu	537	0.245144
solve	537	0.001117
lu	537	0.253952
solve	537	0.001064
lu	537	0.250002
solve	537	0.001014
lu	537	0.246290
solve	537	0.001120
lu	538	0.243627
solve	538	0.001007
lu	538	0.254372
solve	538	0.001161
lu	538	0.242218
solve	538	0.001004
lu	538	0.237007
solve	538	0.001024
lu	538	0.264878
solve	538	0.001001
lu	538	0.251288
solve	538	0.001034
lu	538	0.242324
solve	538	0.000997
lu	538	0.266500
solve	538	0.001055
lu	538	0.246220
solve	538	0.001145
lu	538	0.279244
solve	538	0.001052
lu	539	0.264041
solve	539	0.001018
lu	539	0.257615
solve	539	0.001034
lu	539	0.248786
solve	539	0.001225
lu	539	0.274070
solve	539	0.001010
lu	539	0.247489
solve	539	0.001009
lu	539	0.273682
solve	539	0.001024
lu	539	0.242799
solve	539	0.001642
lu	539	0.284685
solve	539	0.001146
lu	539	0.243108
solve	539	0.001016
lu	539	0.250742
solve	539	0.001025
lu	540	0.288637
solve	540	0.001204
lu	540	0.270957
solve	540	0.001014
lu	540	0.269510
solve	540	0.001008
lu	540	0.265427
solve	540	0.001023
lu	540	0.275722
solve	540	0.001176
lu	540	0.250918
solve	540	0.001078
lu	540	0.273732
solve	540	0.001175
lu	540	0.252721
solve	540	0.001034
lu	540	0.263499
solve	540	0.001004
lu	540	0.245368
solve	540	0.001007
lu	541	0.255475
solve	541	0.001021
lu	541	0.286428
solve	541	0.001567
lu	541	0.266640
solve	541	0.001022
lu	541	0.247864
solve	541	0.001103
lu	541	0.271369
solve	541	0.001026
lu	541	0.280294
solve	541	0.001004
lu	541	0.253920
solve	541	0.001011
lu	541	0.247811
solve	541	0.001045
lu	541	0.245142
solve	541	0.001004
lu	541	0.258960
solve	541	0.001021
lu	542	0.248911
solve	542	0.001000
lu	542	0.248338
solve	542	0.001031
lu	542	0.247703
solve	542	0.001017
lu	542	0.245040
solve	542	0.001021
lu	542	0.242980
solve	542	0.001011
lu	542	0.253273
solve	542	0.001014
lu	542	0.251271
solve	542	0.001007
lu	542	0.266932
solve	542	0.001010
lu	542	0.277065
solve	542	0.001261
lu	542	0.277803
solve	542	0.001229
lu	543	0.277470
solve	543	0.001060
lu	543	0.269577
solve	543	0.001029
lu	543	0.253088
solve	543	0.001029
lu	543	0.282379
solve	543	0.001082
lu	543	0.297382
solve	543	0.001034
lu	543	0.271266
solve	543	0.001081
lu	543	0.246984
solve	543	0.001021
lu	543	0.273597
solve	543	0.001100
lu	543	0.264566
solve	543	0.001037
lu	543	0.253210
solve	543	0.001025
lu	544	0.253133
solve	544	0.001034
lu	544	0.264274
solve	544	0.001043
lu	544	0.252073
solve	544	0.001031
lu	544	0.241272
solve	544	0.001041
lu	544	0.254251
solve	544	0.001039
lu	544	0.248786
solve	544	0.001041
lu	544	0.258823
solve	544	0.001022
lu	544	0.253844
solve	544	0.001044
lu	544	0.248244
solve	544	0.001018
lu	544	0.268762
solve	544	0.001092
lu	545	0.251108
solve	545	0.001020
lu	545	0.250159
solve	545	0.001043
lu	545	0.271204
solve	545	0.001043
lu	545	0.296029
solve	545	0.001238
lu	545	0.252989
solve	545	0.001034
lu	545	0.253523
solve	545	0.001063
lu	545	0.271851
solve	545	0.001084
lu	545	0.263784
solve	545	0.001038
lu	545	0.285112
solve	545	0.001050
lu	545	0.254702
solve	545	0.001032
lu	546	0.273592
solve	546	0.001033
lu	546	0.281332
solve	546	0.001042
lu	546	0.294840
solve	546	0.001039
lu	546	0.256909
solve	546	0.001167
lu	546	0.262148
solve	546	0.001034
lu	546	0.256626
solve	546	0.001049
lu	546	0.258992
solve	546	0.001050
lu	546	0.287833
solve	546	0.001054
lu	546	0.259510
solve	546	0.001031
lu	546	0.260044
solve	546	0.001048
lu	547	0.266079
solve	547	0.001100
lu	547	0.279274
solve	547	0.001036
lu	547	0.286310
solve	547	0.001055
lu	547	0.260789
solve	547	0.001190
lu	547	0.257720
solve	547	0.001191
lu	547	0.262266
solve	547	0.001041
lu	547	0.271474
solve	547	0.001031
lu	547	0.258816
solve	547	0.001075
lu	547	0.298110
solve	547	0.001058
lu	547	0.272686
solve	547	0.001196
lu	548	0.278120
solve	548	0.001050
lu	548	0.265961
solve	548	0.001088
lu	548	0.275573
solve	548	0.001148
lu	548	0.263871
solve	548	0.001313
lu	548	0.274017
solve	548	0.001061
lu	548	0.264609
solve	548	0.001057
lu	548	0.258909
solve	548	0.001057
lu	548	0.262123
solve	548	0.001073
lu	548	0.253518
solve	548	0.001041
lu	548	0.281755
solve	548	0.001225
lu	549	0.261477
solve	549	0.001052
lu	549	0.261878
solve	549	0.001046
lu	549	0.286426
solve	549	0.001063
lu	549	0.274886
solve	549	0.001047
lu	549	0.263375
solve	549	0.001047
lu	549	0.286594
solve	549	0.001173
lu	549	0.268838
solve	549	0.001240
lu	549	0.255624
solve	549	0.001048
lu	549	0.260340
solve	549	0.001062
lu	549	0.279530
solve	549	0.001074
lu	550	0.302035
solve	550	0.001047
lu	550	0.264630
solve	550	0.001040
lu	550	0.290380
solve	550	0.001218
lu	550	0.273782
solve	550	0.001056
lu	550	0.285189
solve	550	0.001041
lu	550	0.266778
solve	550	0.001352
lu	550	0.289845
solve	550	0.001164
lu	550	0.291647
solve	550	0.001189
lu	550	0.287678
solve	550	0.001039
lu	550	0.283481
solve	550	0.001055
lu	551	0.301013
solve	551	0.001093
lu	551	0.264512
solve	551	0.001047
lu	551	0.260987
solve	551	0.001056
lu	551	0.264462
solve	551	0.001053
lu	551	0.278136
solve	551	0.001169
lu	551	0.280735
solve	551	0.001128
lu	551	0.265070
solve	551	0.001081
lu	551	0.270573
solve	551	0.001389
lu	551	0.262147
solve	551	0.001145
lu	551	0.260125
solve	551	0.001082
lu	552	0.264407
solve	552	0.001067
lu	552	0.272972
solve	552	0.001364
lu	552	0.254309
solve	552	0.001049
lu	552	0.267372
solve	552	0.001057
lu	552	0.267436
solve	552	0.001080
lu	552	0.289147
solve	552	0.001117
lu	552	0.272117
solve	552	0.001092
lu	552	0.270408
solve	552	0.001067
lu	552	0.271793
solve	552	0.001217
lu	552	0.264569
solve	552	0.001179
lu	553	0.266108
solve	553	0.001142
lu	553	0.264637
solve	553	0.001062
lu	553	0.274340
solve	553	0.001092
lu	553	0.264445
solve	553	0.001064
lu	553	0.262156
solve	553	0.001070
lu	553	0.265488
solve	553	0.001062
